item_type,order_state,last_update_time,branch,customer,price
Muffins,Canceled,1999-10-17 21:06:44,71,1503,100
Muffins,Created,2009-06-13 23:11:42,492,1527,100
Muffins,Created,1981-11-13 08:20:06,713,1380,100
Muffins,Canceled,2007-04-04 05:58:47,145,1182,100
Muffins,Shipped,1986-12-26 09:03:33,935,1987,100
Muffins,Canceled,1999-02-16 13:07:52,500,1046,100
Cake,Canceled,1998-03-19 14:52:34,658,1284,500
Cake,Shipped,1998-11-17 07:58:17,738,1852,500
Muffins,Created,1986-02-09 18:43:46,465,1151,100
Cookies,Delivered,1997-02-08 15:37:14,408,1270,50
Muffins,Canceled,2016-04-30 12:45:50,380,1724,100
Cookies,Shipped,1981-09-10 14:20:18,802,1398,50
Muffins,Delivered,2023-04-19 18:25:30,585,1778,100
Cake,Canceled,1983-07-31 16:45:37,400,1476,500
Muffins,Shipped,1996-10-18 07:17:21,894,1076,100
Cake,Created,2002-09-21 12:16:54,44,1670,500
Cake,Canceled,1973-08-13 03:24:30,303,1194,500
Cookies,Shipped,2017-08-24 02:35:44,62,1589,50
Muffins,Shipped,1999-04-23 14:44:47,148,1718,100
Muffins,Delivered,1990-05-06 21:26:46,763,1002,100
Cake,Shipped,1976-05-15 07:35:37,700,1879,500
Cake,Canceled,1994-08-26 12:23:33,55,1846,500
Muffins,Created,1980-08-15 18:30:12,490,1561,100
Cookies,Shipped,1995-09-24 18:45:53,930,1314,50
Muffins,Delivered,1985-02-13 16:13:18,224,1596,100
Muffins,Delivered,2007-04-10 17:47:18,240,1826,100
Cake,Created,1985-05-18 05:34:58,690,1312,500
Muffins,Delivered,1973-04-03 12:59:02,525,1140,100
Cookies,Delivered,2003-03-15 08:15:03,435,1169,50
Cookies,Canceled,2021-01-24 12:29:16,287,1229,50
Cookies,Shipped,2010-09-02 21:44:18,414,1740,50
Cookies,Shipped,2021-11-14 07:31:14,386,1808,50
Muffins,Delivered,2005-10-24 10:58:08,213,1246,100
Cookies,Delivered,1970-01-25 21:28:21,514,1389,50
Muffins,Created,1987-08-03 14:53:32,320,1238,100
Cookies,Created,1994-04-19 23:48:36,205,1340,50
Cake,Created,2016-04-19 13:05:43,182,1439,500
Cake,Canceled,2002-03-31 01:10:48,504,1364,500
Muffins,Created,1984-05-01 03:07:19,542,1894,100
Cookies,Canceled,1978-12-14 18:25:38,31,1564,50
Cookies,Delivered,1998-07-17 15:57:32,427,1823,50
Cake,Canceled,2021-09-06 04:39:56,916,1951,500
Muffins,Created,1974-04-13 00:04:08,47,1343,100
Muffins,Canceled,1995-08-11 14:51:20,33,1767,100
Cake,Delivered,1987-11-27 08:55:00,216,1546,500
Muffins,Delivered,1984-01-25 19:25:19,426,1075,100
Cookies,Delivered,2019-12-25 16:51:10,180,1062,50
Cookies,Created,1982-09-23 17:44:47,208,1279,50
Cake,Created,2003-11-14 09:12:35,662,1781,500
Cake,Created,1991-09-23 23:27:03,366,1428,500
Cookies,Created,1981-09-01 14:01:48,437,1237,50
Cookies,Created,2008-02-08 00:24:04,237,1483,50
Cake,Canceled,2019-08-09 02:35:57,356,1991,500
Cake,Canceled,1987-07-08 10:44:29,671,1091,500
Cake,Created,2004-12-17 16:13:39,486,1333,500
Cookies,Created,1979-08-05 23:37:25,241,1974,50
Muffins,Canceled,2015-05-11 19:09:15,780,1992,100
Cookies,Canceled,1996-01-28 07:29:27,152,1797,50
Muffins,Shipped,1998-06-26 07:15:12,92,1700,100
Cake,Shipped,1985-11-25 19:48:09,466,1446,500
Cake,Delivered,1995-01-04 18:12:37,329,1113,500
Muffins,Created,1978-04-05 22:30:42,775,1484,100
Cake,Created,1982-08-10 22:37:09,289,1847,500
Cookies,Created,1998-08-15 13:10:33,474,1204,50
Cookies,Created,1991-07-14 11:40:48,924,1851,50
Muffins,Canceled,1984-02-20 13:39:07,479,1979,100
Muffins,Canceled,1972-03-26 20:11:15,75,1326,100
Muffins,Delivered,1990-04-11 09:09:26,333,1391,100
Cake,Canceled,1999-07-06 04:43:02,272,1506,500
Cake,Created,1999-03-28 18:56:04,529,1111,500
Muffins,Shipped,2006-05-11 12:21:59,450,1624,100
Cookies,Shipped,2021-01-07 07:39:52,82,1854,50
Cookies,Created,1981-12-09 17:23:44,283,1969,50
Cookies,Shipped,1981-06-28 20:28:03,86,1622,50
Cookies,Shipped,1982-04-22 01:52:27,751,1546,50
Muffins,Created,1979-10-10 13:25:56,735,1994,100
Muffins,Delivered,2000-03-19 07:58:41,737,1907,100
Cookies,Shipped,1978-11-18 03:38:17,247,1635,50
Muffins,Shipped,1978-02-14 08:04:32,953,1663,100
Cake,Shipped,1998-04-30 22:47:24,500,1828,500
Muffins,Shipped,1970-06-10 21:16:36,349,1578,100
Cookies,Delivered,2017-03-22 05:49:28,527,1926,50
Cookies,Created,2008-12-10 02:37:44,638,1647,50
Muffins,Created,1980-06-24 18:50:06,618,1173,100
Muffins,Canceled,2001-04-28 10:15:45,492,1297,100
Cookies,Delivered,2003-04-08 05:35:58,142,1036,50
Muffins,Delivered,2011-09-25 07:59:27,851,1748,100
Cookies,Canceled,1995-07-22 02:15:20,501,1819,50
Cookies,Shipped,2002-08-14 20:44:42,897,1119,50
Muffins,Delivered,1986-05-04 15:55:03,396,1779,100
Muffins,Shipped,2014-12-03 04:11:24,950,1896,100
Cookies,Delivered,1981-06-13 02:41:05,684,1911,50
Muffins,Shipped,2019-05-11 20:09:28,691,1808,100
Cookies,Delivered,1978-11-10 15:12:58,300,1809,50
Cake,Canceled,2016-11-26 19:01:19,21,1745,500
Cookies,Delivered,2007-03-11 22:32:29,764,1854,50
Cookies,Canceled,1996-12-14 17:42:45,217,2000,50
Cake,Shipped,1978-10-06 03:35:25,172,1935,500
Muffins,Canceled,1996-10-09 19:09:54,457,1318,100
Muffins,Shipped,2020-05-02 18:18:47,274,1439,100
Cake,Shipped,1972-10-15 14:40:25,689,1371,500
Cookies,Canceled,1986-10-04 12:04:29,134,1738,50
Cookies,Delivered,2013-10-31 22:23:58,66,1392,50
Muffins,Created,2015-05-18 02:24:59,922,1463,100
Muffins,Delivered,1994-05-04 23:29:09,716,1474,100
Cake,Created,1973-07-13 17:35:26,34,1976,500
Cookies,Created,1976-03-07 11:18:45,388,1755,50
Cake,Delivered,2012-08-31 21:35:47,161,1785,500
Cookies,Canceled,1979-05-24 22:53:46,441,1239,50
Muffins,Canceled,2015-08-17 08:44:26,55,1519,100
Muffins,Canceled,2011-07-14 22:25:46,426,1390,100
Cake,Shipped,1999-10-16 06:48:05,491,1320,500
Muffins,Shipped,1984-09-08 18:50:23,934,1563,100
Cookies,Shipped,2011-09-06 14:53:19,781,1910,50
Cookies,Canceled,1988-11-20 16:30:35,297,1497,50
Muffins,Shipped,2003-08-12 13:21:18,418,1827,100
Cake,Canceled,2001-12-13 17:30:33,981,1236,500
Cookies,Delivered,2002-01-10 10:37:58,912,1739,50
Cookies,Created,1994-03-25 23:17:32,375,1921,50
Cake,Created,1989-11-11 21:55:20,583,1875,500
Cookies,Delivered,1987-03-15 22:54:54,538,1958,50
Muffins,Created,2012-09-19 06:00:43,5,1033,100
Cake,Shipped,1971-07-16 14:46:18,206,1825,500
Muffins,Shipped,2003-09-02 01:23:55,393,1907,100
Cookies,Canceled,1987-01-22 12:41:35,175,1119,50
Muffins,Shipped,1975-04-12 03:23:14,888,1024,100
Cookies,Delivered,2019-06-21 12:00:02,700,1305,50
Cookies,Created,1982-01-06 05:11:45,595,1733,50
Muffins,Created,1980-06-28 07:37:04,305,1747,100
Cookies,Created,1995-08-27 12:10:08,617,1276,50
Cookies,Created,1980-03-31 07:58:38,823,1645,50
Cookies,Created,2011-06-30 09:53:35,414,1032,50
Muffins,Created,1986-04-09 04:27:55,849,1369,100
Cookies,Delivered,2016-05-07 06:07:57,989,1205,50
Cookies,Created,1983-07-24 11:09:03,447,1448,50
Cake,Shipped,1985-02-23 23:34:23,890,1791,500
Muffins,Delivered,1990-09-19 20:03:00,511,1418,100
Muffins,Created,1986-03-13 11:13:47,919,1310,100
Cookies,Canceled,2005-02-14 07:18:17,119,1504,50
Cake,Shipped,1972-11-08 06:02:12,872,1263,500
Cookies,Canceled,2021-12-26 21:22:25,250,1546,50
Cake,Created,2015-06-21 16:51:32,637,1020,500
Muffins,Canceled,1979-03-23 23:15:19,694,1141,100
Cake,Delivered,2006-02-10 06:10:54,840,1586,500
Muffins,Created,1996-11-15 20:18:43,146,1488,100
Cookies,Shipped,1973-05-22 22:39:22,807,1997,50
Cake,Created,2017-01-03 20:05:31,487,1437,500
Cookies,Delivered,2006-12-06 15:25:51,552,1994,50
Cookies,Delivered,2020-02-21 20:16:50,764,1813,50
Muffins,Delivered,2023-04-19 11:54:15,952,1657,100
Muffins,Shipped,1973-01-30 09:28:14,742,1709,100
Cake,Delivered,1980-03-29 11:48:46,92,1498,500
Cookies,Canceled,2001-08-10 11:55:35,657,1863,50
Muffins,Shipped,1971-01-15 13:55:12,852,1474,100
Cake,Created,1983-08-28 22:25:13,97,1079,500
Cake,Canceled,1970-04-05 14:36:50,181,1544,500
Cookies,Shipped,1977-01-17 12:35:30,280,1961,50
Cookies,Canceled,1993-07-06 02:19:31,113,1060,50
Cookies,Shipped,1973-02-15 16:26:15,360,1555,50
Cake,Canceled,1999-02-10 22:49:23,778,1456,500
Muffins,Shipped,2016-09-02 12:10:17,749,1811,100
Cake,Created,2009-04-04 05:15:23,196,1940,500
Cookies,Canceled,1996-09-26 01:21:02,893,1475,50
Muffins,Canceled,2008-02-14 02:53:52,899,1106,100
Cookies,Created,1979-09-29 18:11:11,777,1835,50
Cake,Created,1987-11-07 00:18:16,835,1802,500
Muffins,Created,1981-05-31 07:04:57,862,1867,100
Cake,Shipped,2020-01-20 01:36:30,850,1631,500
Cake,Shipped,2016-05-17 10:32:25,588,1957,500
Cookies,Created,1993-09-23 18:36:33,665,1346,50
Cake,Created,2009-11-07 08:27:16,26,1656,500
Cookies,Shipped,2009-02-15 01:58:45,135,1814,50
Muffins,Canceled,2010-05-09 03:14:42,63,1596,100
Muffins,Created,1988-06-22 09:30:53,351,1485,100
Cake,Delivered,1971-06-18 12:05:35,197,1970,500
Muffins,Created,2021-07-25 00:34:12,954,1782,100
Muffins,Shipped,2001-06-14 13:35:01,964,1214,100
Muffins,Shipped,2013-12-18 00:37:32,513,1182,100
Muffins,Shipped,1978-09-26 20:21:27,220,1401,100
Muffins,Shipped,1990-01-23 22:57:06,642,1272,100
Muffins,Delivered,1987-02-06 19:24:11,263,1375,100
Cake,Delivered,1994-02-13 18:38:05,817,1517,500
Cookies,Shipped,2018-03-24 01:20:39,329,1556,50
Cookies,Canceled,1998-06-12 10:17:14,983,1680,50
Cake,Delivered,2016-05-13 21:59:14,35,1025,500
Cookies,Created,2015-02-21 11:40:53,898,1117,50
Muffins,Canceled,2012-12-17 19:28:13,995,1608,100
Muffins,Shipped,1996-09-14 14:54:06,625,1222,100
Cake,Shipped,1977-07-22 02:04:45,815,1444,500
Cookies,Created,1975-10-28 07:35:09,14,1892,50
Cake,Canceled,1973-01-01 21:07:05,668,1522,500
Muffins,Shipped,1985-02-25 06:53:26,532,1032,100
Cake,Canceled,2014-01-03 08:30:48,158,1871,500
Cookies,Canceled,1971-03-06 19:25:13,185,1985,50
Muffins,Canceled,1976-05-11 23:21:12,923,1986,100
Cookies,Created,1999-02-12 18:50:07,458,1086,50
Muffins,Created,2013-05-08 08:32:40,150,1897,100
Cookies,Delivered,1978-07-30 01:21:29,530,1232,50
Muffins,Shipped,1970-11-26 01:07:30,279,1262,100
Cake,Shipped,2021-01-11 02:55:00,912,1713,500
Muffins,Delivered,1988-11-22 09:30:53,940,1838,100
Cake,Created,1972-05-08 02:52:09,876,1379,500
Cookies,Canceled,2008-04-26 09:15:12,385,1626,50
Muffins,Canceled,1993-11-25 20:20:50,988,1938,100
Muffins,Created,2004-08-01 02:12:49,152,1606,100
Muffins,Created,2002-07-15 16:03:33,182,1632,100
Muffins,Created,1995-07-05 03:59:04,481,1809,100
Muffins,Shipped,2013-01-09 15:30:12,271,1352,100
Cookies,Canceled,1980-08-07 12:57:44,993,1298,50
Cookies,Canceled,2021-04-13 17:45:17,992,1352,50
Cake,Delivered,1986-06-16 18:20:54,446,1853,500
Muffins,Created,1999-10-09 07:35:53,321,1564,100
Muffins,Canceled,1972-05-26 20:43:07,170,1679,100
Muffins,Canceled,2013-02-09 03:52:13,992,1869,100
Cookies,Delivered,2014-12-26 09:30:42,676,1125,50
Cookies,Canceled,1981-07-29 03:52:27,5,1556,50
Cookies,Created,2017-11-17 07:23:49,731,1236,50
Muffins,Delivered,2001-11-10 04:40:26,427,1427,100
Cookies,Shipped,1987-07-15 06:03:14,568,1680,50
Cake,Delivered,1970-12-04 18:38:24,761,1166,500
Cookies,Shipped,1994-02-14 16:55:37,757,1879,50
Muffins,Shipped,1970-06-06 02:44:20,60,1963,100
Cookies,Created,1975-05-21 14:35:11,761,1456,50
Cake,Created,2018-04-22 17:45:25,583,1142,500
Cookies,Delivered,1989-07-20 21:59:42,693,1130,50
Muffins,Created,2008-12-22 03:51:58,249,1611,100
Cookies,Shipped,1988-05-03 09:16:35,857,1144,50
Cake,Shipped,1998-05-09 16:41:18,253,1631,500
Cake,Shipped,2019-11-25 01:45:04,984,1985,500
Muffins,Shipped,2011-12-05 09:52:04,845,1957,100
Cake,Canceled,2014-04-16 12:33:24,239,1217,500
Muffins,Canceled,1972-02-05 08:02:16,284,1872,100
Cake,Created,1972-01-03 03:18:56,86,1976,500
Muffins,Shipped,1994-12-22 01:03:40,536,1414,100
Cookies,Delivered,1980-12-22 08:50:49,885,1749,50
Cake,Canceled,1997-06-26 05:21:45,138,1537,500
Cake,Delivered,1997-10-23 00:33:12,804,1114,500
Cookies,Created,1994-06-16 22:23:29,757,1856,50
Cookies,Canceled,1975-04-24 01:14:28,796,1215,50
Cookies,Created,2022-09-14 19:06:44,530,1820,50
Muffins,Canceled,1985-06-24 22:00:05,110,1400,100
Cake,Canceled,2004-04-23 07:02:24,456,1744,500
Cake,Canceled,1972-07-10 00:35:42,540,1417,500
Muffins,Shipped,2021-09-12 15:43:30,335,1318,100
Cookies,Canceled,2004-12-24 07:36:33,795,1491,50
Muffins,Created,2012-10-09 18:25:18,829,1499,100
Muffins,Created,2005-01-17 14:33:13,985,1679,100
Cake,Canceled,1971-03-02 17:47:45,910,1432,500
Cookies,Canceled,1986-02-25 11:28:26,339,1402,50
Cookies,Created,2009-05-16 06:44:40,3,1307,50
Cookies,Canceled,1981-07-14 16:41:44,217,1992,50
Muffins,Canceled,1993-11-17 12:26:01,353,1278,100
Muffins,Created,1987-08-18 08:39:08,414,1089,100
Muffins,Shipped,1990-04-09 19:22:00,876,1231,100
Muffins,Delivered,1996-06-27 21:53:02,800,1928,100
Muffins,Canceled,1986-01-06 03:41:00,508,1322,100
Muffins,Shipped,1975-07-22 12:18:15,97,1062,100
Cake,Shipped,1990-12-06 13:53:12,38,1901,500
Cookies,Created,2010-11-27 02:12:03,423,1390,50
Cookies,Canceled,2017-02-24 13:45:18,509,1973,50
Muffins,Delivered,2011-01-24 13:35:56,693,1653,100
Muffins,Delivered,2022-12-06 17:46:24,589,1714,100
Muffins,Canceled,1979-04-04 21:15:17,17,1088,100
Cake,Canceled,1998-06-02 02:49:27,737,1596,500
Muffins,Canceled,2000-11-30 11:00:48,940,1328,100
Cake,Canceled,2005-09-24 15:49:38,866,1842,500
Cake,Delivered,1989-10-22 02:49:21,36,1764,500
Cookies,Canceled,1975-04-01 06:42:41,291,1181,50
Muffins,Canceled,2018-10-04 03:05:52,126,1205,100
Cake,Created,1994-10-17 21:17:07,866,1408,500
Cookies,Delivered,2009-05-22 20:49:48,294,1868,50
Muffins,Created,1996-03-12 12:03:29,10,1692,100
Cake,Delivered,1989-08-23 12:24:13,400,1492,500
Cookies,Delivered,1995-04-08 07:33:34,443,1842,50
Muffins,Created,1975-03-30 21:39:31,783,1700,100
Muffins,Canceled,1974-10-30 05:52:09,645,1408,100
Muffins,Canceled,2007-08-06 17:24:00,879,1664,100
Cookies,Canceled,1984-03-19 02:34:12,14,1887,50
Muffins,Delivered,2015-05-27 17:49:27,831,1819,100
Cookies,Shipped,1973-12-29 12:16:42,918,1605,50
Muffins,Delivered,2013-05-06 23:33:41,312,1140,100
Muffins,Created,2013-01-30 15:39:08,629,1541,100
Muffins,Canceled,2018-12-06 03:27:53,89,1426,100
Muffins,Canceled,1996-02-01 02:07:02,258,1319,100
Muffins,Canceled,1979-08-08 16:30:22,951,1495,100
Cookies,Shipped,2018-07-05 08:56:36,428,1102,50
Cake,Shipped,1975-05-28 11:25:09,505,1342,500
Muffins,Created,1993-01-07 18:39:56,151,1287,100
Cake,Created,2001-12-14 16:47:24,596,1084,500
Cake,Delivered,2022-01-24 23:25:15,502,1518,500
Cake,Delivered,2023-07-16 17:10:56,36,1818,500
Muffins,Delivered,1982-03-24 16:10:33,989,1089,100
Cookies,Created,2009-09-19 05:22:08,49,1169,50
Cookies,Created,2004-11-29 03:10:17,502,1094,50
Muffins,Shipped,2014-12-25 16:07:18,416,1699,100
Cake,Delivered,1981-12-07 08:05:00,114,1965,500
Muffins,Shipped,2001-06-11 19:45:02,226,1690,100
Cake,Canceled,1975-07-06 04:07:20,26,1426,500
Cookies,Delivered,1972-02-25 14:38:32,646,1985,50
Muffins,Canceled,2007-10-09 16:21:16,403,1688,100
Cookies,Delivered,1980-05-21 21:17:23,659,1339,50
Cookies,Shipped,1980-06-23 17:37:04,752,1623,50
Cookies,Delivered,1984-10-12 04:44:00,128,1383,50
Cake,Created,2021-03-12 19:47:43,332,1824,500
Cookies,Canceled,1982-02-27 17:41:15,87,1367,50
Cookies,Created,2011-10-05 11:23:31,916,1910,50
Muffins,Canceled,1974-09-06 16:10:21,633,1260,100
Muffins,Shipped,2000-08-26 21:17:03,772,1411,100
Cookies,Shipped,1992-12-14 09:04:08,997,1743,50
Cookies,Canceled,2013-02-03 06:26:56,455,1156,50
Cookies,Canceled,1981-06-28 05:21:05,999,1834,50
Cookies,Canceled,1991-02-21 05:39:20,787,1938,50
Muffins,Delivered,1972-04-20 15:09:21,782,1849,100
Cookies,Shipped,2017-05-17 16:53:19,891,1523,50
Muffins,Created,2012-01-07 21:54:21,233,1091,100
Cake,Shipped,2014-05-20 21:19:44,309,1613,500
Cookies,Delivered,2009-09-03 15:36:23,850,1583,50
Muffins,Shipped,2015-11-15 06:18:15,37,1188,100
Cake,Canceled,2010-05-06 21:46:32,375,1938,500
Muffins,Delivered,2023-09-11 21:26:23,184,1541,100
Muffins,Canceled,2017-02-03 20:54:34,305,1109,100
Muffins,Created,2018-03-01 10:20:55,654,1676,100
Muffins,Canceled,1995-09-16 08:36:57,446,1061,100
Muffins,Created,1976-11-20 20:27:43,810,1329,100
Cookies,Shipped,2018-09-01 18:14:11,207,1375,50
Cake,Canceled,2007-02-04 22:40:37,92,1584,500
Cake,Shipped,2020-02-07 05:49:00,150,1175,500
Muffins,Shipped,1977-05-07 06:27:33,735,1697,100
Muffins,Canceled,1970-04-15 05:55:43,967,1393,100
Cookies,Delivered,2005-06-03 04:45:53,379,1268,50
Cake,Delivered,2017-01-18 18:50:39,649,1769,500
Cake,Shipped,1970-01-07 20:09:05,462,1408,500
Cake,Created,1980-11-13 23:54:37,162,1035,500
Cake,Created,1992-04-26 03:49:17,879,1803,500
Muffins,Created,2001-11-15 00:18:34,769,1773,100
Cake,Shipped,2017-12-06 03:52:32,731,1190,500
Muffins,Delivered,1976-06-05 07:31:46,382,1415,100
Muffins,Canceled,2022-08-02 08:30:15,781,1348,100
Muffins,Created,2019-04-30 15:11:39,548,1021,100
Cookies,Delivered,1980-09-26 09:58:51,255,1986,50
Muffins,Created,1974-04-15 23:46:45,833,1049,100
Cake,Canceled,2017-10-05 05:13:17,151,1426,500
Muffins,Shipped,2008-12-24 20:42:55,476,1517,100
Cake,Shipped,2000-02-05 12:10:08,38,1903,500
Muffins,Shipped,2022-03-27 19:22:09,974,1658,100
Muffins,Delivered,2023-03-15 04:44:23,434,1290,100
Cookies,Created,1972-08-15 21:39:41,393,1047,50
Muffins,Created,2012-08-17 14:55:11,941,1121,100
Cookies,Delivered,1991-08-05 17:40:28,643,1361,50
Cookies,Canceled,2022-02-09 02:47:07,371,1093,50
Cake,Created,1976-07-31 04:09:54,913,1104,500
Cookies,Canceled,1979-08-20 11:23:21,715,1067,50
Cake,Canceled,2001-05-09 18:21:26,589,1314,500
Cookies,Canceled,2021-01-27 15:19:24,345,1527,50
Cake,Created,1977-11-08 14:36:43,782,1157,500
Cake,Delivered,1978-11-02 00:05:31,718,1354,500
Cookies,Shipped,1986-11-11 19:58:13,479,1307,50
Cake,Canceled,2003-06-15 13:01:39,632,1464,500
Muffins,Delivered,2017-09-19 07:51:10,691,1344,100
Cookies,Shipped,1996-10-23 21:11:54,409,1040,50
Cookies,Created,1985-07-05 17:55:18,293,1281,50
Muffins,Created,2001-01-28 22:26:24,811,1450,100
Muffins,Delivered,1990-11-01 05:25:29,299,1296,100
Muffins,Shipped,2020-05-23 19:32:17,385,1554,100
Muffins,Shipped,1970-03-30 02:30:55,600,1669,100
Muffins,Shipped,1998-05-14 05:10:19,126,1605,100
Muffins,Delivered,1983-01-27 19:22:08,703,1378,100
Cake,Shipped,2005-03-26 11:20:55,731,1214,500
Cookies,Canceled,2016-12-26 21:49:41,147,1228,50
Muffins,Shipped,1997-08-23 08:33:57,444,1022,100
Cake,Canceled,2000-11-19 17:23:53,122,1748,500
Cake,Canceled,1999-02-17 01:03:32,925,1160,500
Muffins,Shipped,1986-02-12 19:35:12,558,1641,100
Cake,Shipped,2013-02-22 07:50:39,92,1232,500
Cake,Delivered,1989-02-15 08:58:09,702,1846,500
Cookies,Created,1986-05-27 09:29:49,970,1759,50
Cake,Created,1994-05-23 05:39:53,5,1802,500
Muffins,Canceled,2018-07-02 08:55:18,117,1912,100
Muffins,Canceled,1993-04-16 16:06:36,77,1035,100
Cake,Delivered,2014-02-16 04:42:54,607,1201,500
Cookies,Created,1990-12-18 16:13:53,228,1743,50
Cookies,Delivered,2003-05-26 20:51:36,255,1311,50
Cake,Delivered,2017-07-21 02:31:41,714,1261,500
Cake,Created,1982-12-02 12:21:12,139,1089,500
Cookies,Delivered,2001-09-17 07:16:01,420,1319,50
Cookies,Delivered,2019-06-24 23:00:40,661,1486,50
Cookies,Created,1993-02-11 06:49:12,831,1175,50
Muffins,Delivered,2008-08-20 15:44:23,886,1947,100
Muffins,Created,1980-12-19 22:19:35,566,1902,100
Muffins,Delivered,1976-12-18 20:31:48,255,1494,100
Muffins,Delivered,2023-04-23 08:23:28,847,1026,100
Cookies,Created,1999-01-17 08:13:43,789,1987,50
Cookies,Delivered,2009-08-05 23:34:11,206,1482,50
Cake,Created,1983-04-25 01:11:26,516,1009,500
Cake,Delivered,1985-07-19 22:33:33,308,1861,500
Cookies,Shipped,1979-12-22 22:56:22,476,1009,50
Muffins,Delivered,2002-07-01 07:56:23,363,1190,100
Muffins,Shipped,2000-03-22 13:50:36,130,1924,100
Cake,Created,2004-09-18 14:04:45,486,1521,500
Muffins,Delivered,1993-06-23 20:03:48,10,1951,100
Cookies,Canceled,1972-11-11 14:43:01,659,1285,50
Cake,Created,2017-02-16 23:14:22,837,1202,500
Muffins,Delivered,2003-03-27 00:16:31,484,1222,100
Muffins,Created,1994-11-08 07:03:14,242,1938,100
Cookies,Canceled,2008-02-15 16:28:28,304,1472,50
Muffins,Canceled,1981-09-07 04:16:31,429,1976,100
Cake,Canceled,1974-10-22 23:22:56,591,1084,500
Muffins,Shipped,1988-01-25 16:28:27,571,1360,100
Muffins,Delivered,1982-05-17 14:34:10,124,1828,100
Muffins,Canceled,1989-04-28 02:04:32,40,1779,100
Cake,Created,2004-09-30 08:40:31,198,1041,500
Cake,Delivered,2004-08-07 20:32:08,64,1928,500
Muffins,Shipped,2001-12-19 05:40:47,406,1055,100
Muffins,Created,2007-05-30 15:10:30,435,1959,100
Cake,Shipped,1976-05-22 10:11:44,109,1288,500
Muffins,Shipped,2015-03-16 08:00:06,981,1076,100
Cookies,Shipped,1998-05-23 12:40:09,126,1885,50
Cake,Shipped,2004-08-03 04:49:53,531,1050,500
Cookies,Delivered,2000-11-26 05:39:31,648,1758,50
Muffins,Shipped,1974-07-30 11:59:34,907,1195,100
Muffins,Delivered,1981-07-28 03:22:09,405,1563,100
Cookies,Shipped,2022-10-24 20:52:29,144,1588,50
Cookies,Shipped,1983-05-12 08:06:19,3,1385,50
Cake,Created,1973-10-12 23:53:01,453,1110,500
Cake,Canceled,2014-11-11 17:05:50,467,1298,500
Muffins,Created,1987-10-22 21:06:41,103,1776,100
Cookies,Shipped,1997-12-31 20:41:32,283,1790,50
Cake,Shipped,2003-03-24 13:11:23,955,1440,500
Cookies,Canceled,1998-06-01 16:34:08,80,1147,50
Cookies,Canceled,1974-08-31 13:54:45,449,1839,50
Cake,Created,1982-06-28 08:04:12,204,1471,500
Cookies,Shipped,1990-12-25 11:46:58,15,1700,50
Cake,Created,1987-05-17 10:55:01,37,1300,500
Cake,Created,2022-10-30 15:15:57,190,1466,500
Cookies,Created,1972-05-06 23:09:53,825,1554,50
Cookies,Shipped,1982-11-25 02:04:00,1,1429,50
Cake,Created,1984-01-07 08:24:26,667,1807,500
Muffins,Created,1974-02-16 21:13:37,900,1505,100
Cake,Shipped,1984-02-23 20:06:31,123,1803,500
Muffins,Delivered,2021-05-28 04:52:51,767,1371,100
Muffins,Shipped,1980-06-16 03:13:55,198,1293,100
Cake,Canceled,2014-02-10 07:56:03,107,1603,500
Muffins,Shipped,1988-02-07 17:28:49,864,1691,100
Muffins,Canceled,2019-04-02 06:22:02,1,1190,100
Muffins,Created,1970-12-02 17:50:59,605,1441,100
Muffins,Shipped,1998-07-24 19:10:08,507,1365,100
Muffins,Delivered,1982-08-12 04:01:14,205,1360,100
Cookies,Created,2001-08-18 02:22:38,941,1883,50
Cookies,Delivered,1997-04-07 13:51:01,136,1330,50
Cake,Canceled,1995-08-26 13:34:28,784,1628,500
Cake,Created,1997-11-18 04:32:05,735,1479,500
Cookies,Delivered,1970-11-04 11:27:27,105,1931,50
Cookies,Created,1993-11-12 20:36:47,823,1208,50
